,Area Code,COGS,Profit GAP,Date,Inventory,Profit Margin,Market Size,Segment,Marketing,Entries,Product Line,Product Type,Product,Profit,Revenue,State,Target COGS,Target Profit Margin,Target Profit,Target Revenue,Total Expenses,Type
532,985,68,-0.04,2012-12-01,619,0.85,Small Market,South,25,1,Leaves,Herbal Tea,Lemon,26,153,Louisiana,60,0.8,30,140,59,Decaf
533,432,76,0.36,2013-10-01,580,1.11,Major Market,South,21,1,Beans,Espresso,Decaf Espresso,116,199,Texas,40,0.8,80,120,33,Decaf
534,325,52,-0.31,2013-10-01,405,0.71,Major Market,South,17,1,Leaves,Herbal Tea,Chamomile,39,131,Texas,30,0.8,70,110,45,Decaf
535,815,76,0.36,2013-10-01,580,1.11,Major Market,Central,21,1,Leaves,Tea,Darjeeling,116,199,Illinois,50,0.8,80,130,33,Regular
536,815,72,0.32,2013-10-01,650,1.1,Major Market,Central,23,1,Leaves,Tea,Earl Grey,82,194,Illinois,50,0.8,50,130,55,Regular
537,636,65,-0.18,2013-10-01,1053,0.77,Small Market,Central,20,1,Beans,Coffee,Decaf Irish Cream,52,151,Missouri,50,0.8,70,130,42,Decaf
538,417,32,-0.38,2013-10-01,833,0.47,Small Market,Central,8,1,Beans,Espresso,Decaf Espresso,42,84,Missouri,30,0.8,80,110,19,Decaf
539,405,82,0.36,2013-10-01,788,1.23,Small Market,South,27,1,Beans,Espresso,Decaf Espresso,96,218,Oklahoma,50,0.8,60,130,58,Decaf
540,414,56,-0.28,2013-10-01,385,0.7,Small Market,Central,21,1,Beans,Coffee,Amaretto,22,134,Wisconsin,40,0.8,50,120,55,Regular
541,405,91,0.43,2013-10-01,-1785,1.27,Small Market,South,28,1,Beans,Espresso,Caffe Latte,113,232,Oklahoma,50,0.8,70,130,51,Regular
542,715,60,0.05,2013-10-01,329,0.99,Small Market,Central,18,1,Leaves,Herbal Tea,Chamomile,85,169,Wisconsin,40,0.8,80,120,42,Decaf
543,937,55,-0.16,2013-11-01,410,0.69,Major Market,Central,20,1,Beans,Espresso,Decaf Espresso,24,132,Ohio,70,0.8,40,150,53,Decaf
544,234,59,-0.01,2013-11-01,411,0.79,Major Market,Central,19,1,Beans,Coffee,Amaretto,49,147,Ohio,50,0.8,50,130,46,Regular
545,209,75,0.48,2013-11-01,659,1.14,Major Market,West,24,1,Leaves,Tea,Green Tea,88,201,California,50,0.8,40,130,55,Regular
546,417,69,0.16,2013-11-01,1060,0.81,Small Market,Central,21,1,Beans,Coffee,Decaf Irish Cream,56,160,Missouri,60,0.8,40,140,43,Decaf
547,503,46,-0.03,2013-11-01,424,0.68,Small Market,West,14,1,Beans,Coffee,Decaf Irish Cream,47,121,Oregon,50,0.8,50,130,36,Decaf
548,425,75,0.27,2013-11-01,1063,0.89,Small Market,West,23,1,Beans,Espresso,Decaf Espresso,67,175,Washington,70,0.8,40,150,44,Decaf
549,475,61,-0.07,2013-11-01,613,0.86,Small Market,East,55,1,Beans,Espresso,Caffe Mocha,3,157,Connecticut,60,0.8,10,140,84,Regular
550,318,47,0.05,2013-11-01,834,0.68,Small Market,South,13,1,Beans,Coffee,Colombian,65,123,Louisiana,50,0.8,60,130,24,Regular
551,971,52,-0.16,2013-11-01,509,0.73,Small Market,West,47,1,Beans,Coffee,Amaretto,-6,133,Oregon,60,0.8,10,140,77,Regular
552,435,53,-0.1,2013-11-01,380,0.71,Small Market,West,17,1,Beans,Coffee,Colombian,40,132,Utah,60,0.8,50,140,44,Regular
553,541,59,-0.01,2013-11-01,411,0.79,Small Market,West,19,1,Beans,Espresso,Caffe Mocha,49,147,Oregon,50,0.8,50,130,46,Regular
554,262,53,0.21,2013-11-01,321,0.88,Small Market,Central,16,1,Leaves,Herbal Tea,Chamomile,71,150,Wisconsin,50,0.8,50,130,40,Decaf
555,860,54,0.16,2013-11-01,885,0.78,Small Market,East,15,1,Leaves,Tea,Darjeeling,76,141,Connecticut,50,0.8,60,130,27,Regular
556,419,46,-0.31,2013-12-01,422,0.57,Major Market,Central,17,1,Beans,Espresso,Decaf Espresso,9,110,Ohio,50,0.8,40,130,51,Decaf
557,708,67,0.3,2013-12-01,677,1.01,Major Market,Central,22,1,Leaves,Tea,Earl Grey,70,179,Illinois,50,0.8,40,130,54,Regular
558,585,54,0.17,2013-12-01,601,0.79,Major Market,East,15,1,Leaves,Tea,Green Tea,77,142,New York,50,0.8,60,130,27,Regular
559,510,67,0.2,2013-12-01,677,1.01,Major Market,West,22,1,Leaves,Tea,Green Tea,70,179,California,40,0.8,50,120,54,Regular
560,541,41,-0.13,2013-12-01,435,0.6,Small Market,West,13,1,Beans,Coffee,Decaf Irish Cream,37,108,Oregon,40,0.8,50,120,35,Decaf
561,920,65,0.03,2013-12-01,403,0.8,Small Market,Central,24,1,Beans,Coffee,Amaretto,33,155,Wisconsin,60,0.8,30,140,58,Regular
562,541,47,-0.3,2013-12-01,521,0.65,Small Market,West,42,1,Beans,Coffee,Amaretto,-10,119,Oregon,50,0.8,20,130,72,Regular
563,435,49,-0.19,2013-12-01,392,0.65,Small Market,West,16,1,Beans,Coffee,Colombian,31,121,Utah,50,0.8,50,130,44,Regular
564,509,65,0.04,2013-12-01,403,0.8,Small Market,West,24,1,Beans,Espresso,Caffe Mocha,34,155,Washington,60,0.8,30,140,57,Regular
565,318,68,0.09,2013-12-01,619,0.85,Small Market,South,25,1,Leaves,Herbal Tea,Lemon,39,163,Louisiana,60,0.8,30,140,59,Decaf
566,214,39,-0.54,2012-10-01,541,0.51,Major Market,South,12,1,Beans,Coffee,Decaf Irish Cream,26,90,Texas,40,0.9,80,130,25,Decaf
567,936,239,-1.55,2012-10-01,1246,2.81,Major Market,South,74,1,Beans,Coffee,Colombian,185,520,Texas,350,4.2,340,770,96,Regular
568,210,123,0.33,2012-10-01,915,1.79,Major Market,South,34,1,Beans,Espresso,Caffe Mocha,133,302,Texas,70,1.2,100,190,46,Regular
569,225,48,-0.35,2012-10-01,851,0.7,Small Market,South,13,1,Beans,Coffee,Decaf Irish Cream,45,118,Louisiana,70,0.9,80,160,25,Decaf
570,225,48,-0.33,2012-10-01,829,0.71,Small Market,South,13,1,Beans,Coffee,Colombian,47,119,Louisiana,70,0.9,80,160,24,Regular
571,505,45,-0.57,2012-10-01,447,0.69,Small Market,South,14,1,Beans,Coffee,Colombian,23,114,New Mexico,50,1.1,80,160,46,Regular
572,918,90,-0.66,2012-10-01,572,1.15,Small Market,South,29,1,Beans,Coffee,Colombian,74,205,Oklahoma,130,1.6,140,290,41,Regular
573,505,25,-0.22,2012-10-01,-466,0.31,Small Market,South,9,1,Beans,Espresso,Caffe Latte,-12,56,New Mexico,10,0.2,10,30,43,Regular
574,225,103,-0.23,2012-10-01,564,1.33,Small Market,South,33,1,Leaves,Herbal Tea,Chamomile,87,236,Louisiana,80,1.3,110,210,46,Decaf
575,504,79,-0.26,2012-10-01,593,0.98,Small Market,South,30,1,Leaves,Herbal Tea,Lemon,34,177,Louisiana,60,0.9,60,150,64,Decaf
576,405,96,-0.23,2012-10-01,683,1.34,Small Market,South,87,1,Leaves,Herbal Tea,Lemon,17,230,Oklahoma,80,1.2,40,200,117,Decaf
577,956,225,-0.56,2012-11-01,1272,2.65,Major Market,South,69,1,Beans,Coffee,Colombian,174,490,Texas,260,3.2,230,580,91,Regular
578,817,75,0.19,2012-11-01,-1050,1.14,Major Market,South,24,1,Beans,Espresso,Caffe Latte,59,189,Texas,50,0.9,40,140,55,Regular
579,409,118,0.27,2012-11-01,930,1.72,Major Market,South,33,1,Beans,Espresso,Caffe Mocha,127,290,Texas,90,1.3,100,220,45,Regular
580,918,78,0.22,2012-11-01,798,1.19,Small Market,South,25,1,Beans,Espresso,Decaf Espresso,62,197,Oklahoma,60,0.9,40,150,57,Decaf
581,918,88,-0.19,2012-11-01,561,1.12,Small Market,South,29,1,Beans,Coffee,Colombian,71,200,Oklahoma,100,1.3,90,230,41,Regular
582,918,102,0.29,2012-11-01,-2003,1.43,Small Market,South,31,1,Beans,Espresso,Caffe Latte,89,245,Oklahoma,80,1.0,60,180,54,Regular
583,337,101,0.05,2012-11-01,552,1.3,Small Market,South,33,1,Leaves,Herbal Tea,Chamomile,85,231,Louisiana,90,1.2,80,210,45,Decaf
584,505,15,-0.01,2012-11-01,848,0.24,Small Market,South,4,1,Leaves,Herbal Tea,Chamomile,9,39,New Mexico,10,0.2,10,30,15,Decaf
585,337,82,-0.02,2012-11-01,601,1.02,Small Market,South,31,1,Leaves,Herbal Tea,Lemon,38,184,Louisiana,70,1.0,40,170,64,Decaf
586,580,94,-0.05,2012-11-01,694,1.3,Small Market,South,85,1,Leaves,Herbal Tea,Lemon,15,224,Oklahoma,80,1.2,20,200,115,Decaf
587,972,241,-0.52,2012-12-01,1321,2.84,Major Market,South,74,1,Beans,Coffee,Colombian,188,525,Texas,280,3.4,240,620,96,Regular
588,972,123,0.23,2012-12-01,959,1.79,Major Market,South,34,1,Beans,Espresso,Caffe Mocha,133,302,Texas,90,1.4,110,230,46,Regular
589,505,92,-0.24,2012-12-01,1898,0.68,Small Market,South,28,1,Beans,Coffee,Decaf Irish Cream,16,160,New Mexico,100,0.9,40,190,52,Decaf
590,405,88,0.12,2012-12-01,817,1.33,Small Market,South,29,1,Beans,Espresso,Decaf Espresso,72,221,Oklahoma,60,1.1,60,170,61,Decaf
591,318,49,-0.24,2012-12-01,845,0.71,Small Market,South,13,1,Beans,Coffee,Colombian,46,120,Louisiana,50,0.9,70,140,25,Regular
592,505,48,-0.23,2012-12-01,462,0.74,Small Market,South,15,1,Beans,Coffee,Colombian,27,122,New Mexico,50,0.9,50,140,47,Regular
593,405,81,-0.34,2012-12-01,551,1.04,Small Market,South,26,1,Beans,Coffee,Colombian,66,185,Oklahoma,90,1.3,100,220,38,Regular
594,505,20,-0.05,2012-12-01,-598,0.25,Small Market,South,7,1,Beans,Espresso,Caffe Latte,-15,45,New Mexico,10,0.2,-10,30,40,Regular
595,918,134,0.31,2012-12-01,-2248,1.86,Small Market,South,41,1,Beans,Espresso,Caffe Latte,121,320,Oklahoma,100,1.4,90,240,65,Regular
596,225,94,0.07,2012-12-01,540,1.2,Small Market,South,31,1,Leaves,Herbal Tea,Chamomile,77,214,Louisiana,80,1.1,70,190,43,Decaf
597,505,16,-0.01,2012-12-01,851,0.25,Small Market,South,4,1,Leaves,Herbal Tea,Chamomile,9,41,New Mexico,10,0.2,10,30,16,Decaf
598,580,105,-0.1,2012-12-01,716,1.45,Small Market,South,95,1,Leaves,Herbal Tea,Lemon,20,250,Oklahoma,90,1.4,30,230,125,Decaf
599,281,39,-0.41,2013-10-01,541,0.51,Major Market,South,12,1,Beans,Coffee,Decaf Irish Cream,39,96,Texas,40,0.9,80,130,25,Decaf
600,432,239,-0.65,2013-10-01,1246,2.81,Major Market,South,74,1,Beans,Coffee,Colombian,275,554,Texas,350,4.2,340,770,96,Regular
601,817,123,0.97,2013-10-01,915,1.79,Major Market,South,34,1,Beans,Espresso,Caffe Mocha,197,322,Texas,70,1.2,100,190,46,Regular
602,985,48,-0.13,2013-10-01,851,0.7,Small Market,South,13,1,Beans,Coffee,Decaf Irish Cream,67,126,Louisiana,70,0.9,80,160,25,Decaf
603,337,48,-0.1,2013-10-01,829,0.71,Small Market,South,13,1,Beans,Coffee,Colombian,70,127,Louisiana,70,0.9,80,160,24,Regular
604,505,45,-0.46,2013-10-01,447,0.69,Small Market,South,14,1,Beans,Coffee,Colombian,34,121,New Mexico,50,1.1,80,160,46,Regular
605,918,90,-0.3,2013-10-01,572,1.15,Small Market,South,29,1,Beans,Coffee,Colombian,110,218,Oklahoma,130,1.6,140,290,41,Regular
606,505,25,-0.28,2013-10-01,-466,0.31,Small Market,South,9,1,Beans,Espresso,Caffe Latte,-18,60,New Mexico,10,0.2,10,30,43,Regular
607,318,103,0.19,2013-10-01,564,1.33,Small Market,South,33,1,Leaves,Herbal Tea,Chamomile,129,251,Louisiana,80,1.3,110,210,46,Decaf
608,225,79,-0.1,2013-10-01,593,0.98,Small Market,South,30,1,Leaves,Herbal Tea,Lemon,50,189,Louisiana,60,0.9,60,150,64,Decaf
609,918,96,-0.15,2013-10-01,683,1.34,Small Market,South,87,1,Leaves,Herbal Tea,Lemon,25,245,Oklahoma,80,1.2,40,200,117,Decaf
610,432,225,0.28,2013-11-01,1272,2.65,Major Market,South,69,1,Beans,Coffee,Colombian,258,522,Texas,260,3.2,230,580,91,Regular
611,806,75,0.48,2013-11-01,-1050,1.14,Major Market,South,24,1,Beans,Espresso,Caffe Latte,88,201,Texas,50,0.9,40,140,55,Regular
612,915,118,0.88,2013-11-01,930,1.72,Major Market,South,33,1,Beans,Espresso,Caffe Mocha,188,309,Texas,90,1.3,100,220,45,Regular
613,580,78,0.52,2013-11-01,798,1.19,Small Market,South,25,1,Beans,Espresso,Decaf Espresso,92,210,Oklahoma,60,0.9,40,150,57,Decaf
614,918,88,0.15,2013-11-01,561,1.12,Small Market,South,29,1,Beans,Coffee,Colombian,105,213,Oklahoma,100,1.3,90,230,41,Regular
615,405,102,0.72,2013-11-01,-2003,1.43,Small Market,South,31,1,Beans,Espresso,Caffe Latte,132,261,Oklahoma,80,1.0,60,180,54,Regular
616,985,101,0.46,2013-11-01,552,1.3,Small Market,South,33,1,Leaves,Herbal Tea,Chamomile,126,246,Louisiana,90,1.2,80,210,45,Decaf
617,505,15,0.03,2013-11-01,848,0.24,Small Market,South,4,1,Leaves,Herbal Tea,Chamomile,13,42,New Mexico,10,0.2,10,30,15,Decaf
618,337,82,0.16,2013-11-01,601,1.02,Small Market,South,31,1,Leaves,Herbal Tea,Lemon,56,196,Louisiana,70,1.0,40,170,64,Decaf
619,405,94,0.02,2013-11-01,694,1.3,Small Market,South,85,1,Leaves,Herbal Tea,Lemon,22,239,Oklahoma,80,1.2,20,200,115,Decaf
620,409,241,0.39,2013-12-01,1321,2.84,Major Market,South,74,1,Beans,Coffee,Colombian,279,559,Texas,280,3.4,240,620,96,Regular
621,254,123,0.87,2013-12-01,959,1.79,Major Market,South,34,1,Beans,Espresso,Caffe Mocha,197,322,Texas,90,1.4,110,230,46,Regular
622,505,92,-0.16,2013-12-01,1898,0.68,Small Market,South,28,1,Beans,Coffee,Decaf Irish Cream,24,171,New Mexico,100,0.9,40,190,52,Decaf
623,918,88,0.47,2013-12-01,817,1.33,Small Market,South,29,1,Beans,Espresso,Decaf Espresso,107,236,Oklahoma,60,1.1,60,170,61,Decaf
624,985,49,-0.02,2013-12-01,845,0.71,Small Market,South,13,1,Beans,Coffee,Colombian,68,128,Louisiana,50,0.9,70,140,25,Regular
625,505,48,-0.1,2013-12-01,462,0.74,Small Market,South,15,1,Beans,Coffee,Colombian,40,130,New Mexico,50,0.9,50,140,47,Regular
626,580,81,-0.02,2013-12-01,551,1.04,Small Market,South,26,1,Beans,Coffee,Colombian,98,197,Oklahoma,90,1.3,100,220,38,Regular
627,505,20,-0.12,2013-12-01,-598,0.25,Small Market,South,7,1,Beans,Espresso,Caffe Latte,-22,48,New Mexico,10,0.2,-10,30,40,Regular
628,918,134,0.9,2013-12-01,-2248,1.86,Small Market,South,41,1,Beans,Espresso,Caffe Latte,180,341,Oklahoma,100,1.4,90,240,65,Regular
629,985,94,0.44,2013-12-01,540,1.2,Small Market,South,31,1,Leaves,Herbal Tea,Chamomile,114,228,Louisiana,80,1.1,70,190,43,Decaf
630,505,16,0.03,2013-12-01,851,0.25,Small Market,South,4,1,Leaves,Herbal Tea,Chamomile,13,44,New Mexico,10,0.2,10,30,16,Decaf
631,580,105,0.0,2013-12-01,716,1.45,Small Market,South,95,1,Leaves,Herbal Tea,Lemon,30,266,Oklahoma,90,1.4,30,230,125,Decaf
632,860,125,-0.15,2012-10-01,1119,1.88,Small Market,East,41,1,Beans,Coffee,Colombian,115,313,Connecticut,100,1.6,130,260,73,Regular
633,203,60,-0.39,2012-10-01,606,0.84,Small Market,East,54,1,Beans,Espresso,Caffe Mocha,1,144,Connecticut,40,0.9,40,130,83,Regular
634,203,130,-0.08,2012-11-01,1134,1.95,Small Market,East,42,1,Beans,Coffee,Colombian,122,325,Connecticut,110,1.8,130,290,73,Regular
635,203,115,-0.05,2012-12-01,1166,1.74,Small Market,East,37,1,Beans,Coffee,Colombian,105,289,Connecticut,100,1.6,110,260,69,Regular
636,203,125,0.41,2013-10-01,1119,1.88,Small Market,East,41,1,Beans,Coffee,Colombian,171,334,Connecticut,100,1.6,130,260,73,Regular
637,959,60,-0.39,2013-10-01,606,0.84,Small Market,East,54,1,Beans,Espresso,Caffe Mocha,1,153,Connecticut,40,0.9,40,130,83,Regular
638,203,130,0.51,2013-11-01,1134,1.95,Small Market,East,42,1,Beans,Coffee,Colombian,181,346,Connecticut,110,1.8,130,290,73,Regular
639,959,115,0.46,2013-12-01,1166,1.74,Small Market,East,37,1,Beans,Coffee,Colombian,156,308,Connecticut,100,1.6,110,260,69,Regular
640,561,91,-0.14,2012-10-01,656,1.27,Major Market,East,28,1,Beans,Coffee,Decaf Irish Cream,76,218,Florida,70,1.1,90,180,51,Decaf
641,239,86,-0.3,2012-10-01,547,1.16,Major Market,East,28,1,Beans,Espresso,Decaf Espresso,60,202,Florida,70,1.1,90,180,56,Decaf
642,407,82,-0.26,2012-10-01,788,1.23,Major Market,East,27,1,Beans,Coffee,Colombian,64,205,Florida,60,1.1,90,170,59,Regular
643,857,72,0.18,2012-10-01,-3004,4.02,Major Market,East,23,1,Beans,Coffee,Colombian,348,474,Massachusetts,50,3.5,330,400,54,Regular
644,315,260,0.17,2012-10-01,2548,3.9,Major Market,East,91,1,Beans,Coffee,Colombian,247,650,New York,210,3.3,230,540,143,Regular
645,239,96,-0.32,2012-10-01,683,1.34,Major Market,East,87,1,Beans,Espresso,Caffe Mocha,18,230,Florida,80,1.3,50,210,116,Regular
646,845,125,-0.32,2012-10-01,3142,-0.56,Major Market,East,113,1,Beans,Espresso,Caffe Mocha,-202,69,New York,110,-0.6,-170,50,146,Regular
647,781,161,-0.28,2012-10-01,1267,1.61,Major Market,East,45,1,Beans,Espresso,Regular Espresso,92,322,Massachusetts,140,1.6,120,300,69,Regular
648,718,239,-0.15,2012-10-01,1197,5.26,Major Market,East,66,1,Beans,Espresso,Regular Espresso,435,765,New York,210,5.1,450,720,91,Regular
649,386,22,-0.1,2012-10-01,573,0.29,Major Market,East,7,1,Leaves,Herbal Tea,Chamomile,10,51,Florida,0,0.2,20,20,19,Decaf
650,845,255,0.59,2012-10-01,1622,2.58,Major Market,East,96,1,Leaves,Herbal Tea,Lemon,129,513,New York,140,1.5,70,290,129,Decaf
651,315,239,-0.7,2012-10-01,4360,-0.75,Major Market,East,74,1,Leaves,Herbal Tea,Mint,-170,164,New York,130,-0.5,-100,80,95,Decaf
652,516,108,-0.25,2012-10-01,971,1.57,Major Market,East,30,1,Leaves,Tea,Darjeeling,115,265,New York,110,1.7,140,280,42,Regular
653,716,123,-0.26,2012-10-01,915,1.79,Major Market,East,34,1,Leaves,Tea,Earl Grey,134,302,New York,130,1.9,160,320,45,Regular
654,518,76,-0.22,2012-10-01,580,1.11,Major Market,East,21,1,Leaves,Tea,Green Tea,78,187,New York,80,1.2,100,200,33,Regular
655,772,102,-0.01,2012-11-01,666,1.43,Major Market,East,31,1,Beans,Coffee,Decaf Irish Cream,89,245,Florida,90,1.3,90,220,54,Decaf
656,561,77,-0.09,2012-11-01,557,1.03,Major Market,East,25,1,Beans,Espresso,Decaf Espresso,51,180,Florida,70,1.0,60,170,52,Decaf
657,754,78,0.03,2012-11-01,798,1.19,Major Market,East,25,1,Beans,Coffee,Colombian,63,197,Florida,70,1.0,60,170,56,Regular
658,978,75,0.24,2012-11-01,-3287,3.79,Major Market,East,24,1,Beans,Coffee,Colombian,324,454,Massachusetts,60,3.4,300,400,55,Regular
659,347,249,0.06,2012-11-01,2580,3.74,Major Market,East,87,1,Beans,Coffee,Colombian,236,623,New York,220,3.4,230,560,138,Regular
660,754,94,-0.05,2012-11-01,694,1.3,Major Market,East,85,1,Beans,Espresso,Caffe Mocha,15,224,Florida,90,1.2,20,210,115,Regular
661,347,121,-0.12,2012-11-01,3385,-0.6,Major Market,East,109,1,Beans,Espresso,Caffe Mocha,-202,61,New York,110,-0.6,-190,50,142,Regular
662,508,181,-0.12,2012-11-01,1283,1.82,Major Market,East,50,1,Beans,Espresso,Regular Espresso,108,363,Massachusetts,170,1.8,120,350,74,Regular
663,646,211,-0.09,2012-11-01,933,4.64,Major Market,East,59,1,Beans,Espresso,Regular Espresso,381,675,New York,200,4.6,390,660,83,Regular
664,561,22,0.01,2012-11-01,570,0.3,Major Market,East,7,1,Leaves,Herbal Tea,Chamomile,11,52,Florida,10,0.2,10,30,19,Decaf
665,631,245,0.64,2012-11-01,1704,3.31,Major Market,East,93,1,Leaves,Herbal Tea,Lemon,204,576,New York,180,2.4,140,420,127,Decaf
666,914,225,-0.36,2012-11-01,4742,-0.65,Major Market,East,69,1,Leaves,Herbal Tea,Mint,-156,160,New York,160,-0.5,-120,110,91,Decaf
667,518,81,-0.06,2012-11-01,984,1.17,Major Market,East,22,1,Leaves,Tea,Darjeeling,84,198,New York,80,1.2,90,200,33,Regular
668,315,118,-0.03,2012-11-01,930,1.72,Major Market,East,33,1,Leaves,Tea,Earl Grey,127,290,New York,120,1.7,130,290,45,Regular
669,813,134,0.12,2012-12-01,690,1.86,Major Market,East,41,1,Beans,Coffee,Decaf Irish Cream,122,320,Florida,120,1.6,110,280,64,Decaf
670,407,83,-0.12,2012-12-01,575,1.12,Major Market,East,27,1,Beans,Espresso,Decaf Espresso,58,195,Florida,80,1.1,70,190,54,Decaf
671,754,88,-0.07,2012-12-01,817,1.33,Major Market,East,29,1,Beans,Coffee,Colombian,73,221,Florida,70,1.2,80,190,60,Regular
672,351,67,0.3,2012-12-01,-3534,4.43,Major Market,East,22,1,Beans,Coffee,Colombian,390,510,Massachusetts,60,3.9,360,450,53,Regular
673,845,279,0.21,2012-12-01,2642,4.2,Major Market,East,97,1,Beans,Coffee,Colombian,271,699,New York,250,3.7,250,620,149,Regular
674,305,105,-0.09,2012-12-01,716,1.45,Major Market,East,95,1,Beans,Espresso,Caffe Mocha,21,250,Florida,100,1.4,30,240,124,Regular
675,212,135,-0.14,2012-12-01,3641,-0.69,Major Market,East,122,1,Beans,Espresso,Caffe Mocha,-224,66,New York,130,-0.7,-210,60,155,Regular
676,351,153,0.07,2012-12-01,1319,1.53,Major Market,East,42,1,Beans,Espresso,Regular Espresso,87,306,Massachusetts,150,1.4,80,290,66,Regular
677,718,250,-0.08,2012-12-01,723,4.07,Major Market,East,70,1,Beans,Espresso,Regular Espresso,312,657,New York,240,4.0,320,640,95,Regular
678,607,294,0.99,2012-12-01,1727,4.53,Major Market,East,111,1,Leaves,Herbal Tea,Lemon,309,747,New York,220,3.2,210,540,144,Decaf
679,716,241,-0.39,2012-12-01,5121,-0.93,Major Market,East,74,1,Leaves,Herbal Tea,Mint,-189,148,New York,180,-0.8,-150,100,96,Decaf
680,716,86,-0.01,2012-12-01,1003,1.24,Major Market,East,24,1,Leaves,Tea,Darjeeling,89,210,New York,90,1.2,90,210,35,Regular
681,718,123,-0.17,2012-12-01,959,1.79,Major Market,East,34,1,Leaves,Tea,Earl Grey,133,302,New York,120,1.9,150,310,46,Regular
682,772,91,0.23,2013-10-01,656,1.27,Major Market,East,28,1,Beans,Coffee,Decaf Irish Cream,113,232,Florida,70,1.1,90,180,51,Decaf
683,321,86,-0.01,2013-10-01,547,1.16,Major Market,East,28,1,Beans,Espresso,Decaf Espresso,89,215,Florida,70,1.1,90,180,56,Decaf
684,954,82,0.05,2013-10-01,788,1.23,Major Market,East,27,1,Beans,Coffee,Colombian,95,218,Florida,60,1.1,90,170,59,Regular
685,857,72,1.86,2013-10-01,-3004,4.02,Major Market,East,23,1,Beans,Coffee,Colombian,516,505,Massachusetts,50,3.5,330,400,54,Regular
686,716,260,1.37,2013-10-01,2548,3.9,Major Market,East,91,1,Beans,Coffee,Colombian,367,693,New York,210,3.3,230,540,143,Regular
687,727,96,-0.23,2013-10-01,683,1.34,Major Market,East,87,1,Beans,Espresso,Caffe Mocha,27,245,Florida,80,1.3,50,210,116,Regular
688,914,125,-1.3,2013-10-01,3142,-0.56,Major Market,East,113,1,Beans,Espresso,Caffe Mocha,-300,74,New York,110,-0.6,-170,50,146,Regular
689,508,161,0.17,2013-10-01,1267,1.61,Major Market,East,45,1,Beans,Espresso,Regular Espresso,137,343,Massachusetts,140,1.6,120,300,69,Regular
690,212,239,1.96,2013-10-01,1197,5.26,Major Market,East,66,1,Beans,Espresso,Regular Espresso,646,815,New York,210,5.1,450,720,91,Regular
691,904,22,-0.05,2013-10-01,573,0.29,Major Market,East,7,1,Leaves,Herbal Tea,Chamomile,15,54,Florida,0,0.2,20,20,19,Decaf
692,585,255,1.21,2013-10-01,1622,2.58,Major Market,East,96,1,Leaves,Herbal Tea,Lemon,191,547,New York,140,1.5,70,290,129,Decaf
693,631,239,-1.52,2013-10-01,4360,-0.75,Major Market,East,74,1,Leaves,Herbal Tea,Mint,-252,175,New York,130,-0.5,-100,80,95,Decaf
694,585,108,0.31,2013-10-01,971,1.57,Major Market,East,30,1,Leaves,Tea,Darjeeling,171,282,New York,110,1.7,140,280,42,Regular
695,718,123,0.39,2013-10-01,915,1.79,Major Market,East,34,1,Leaves,Tea,Earl Grey,199,322,New York,130,1.9,160,320,45,Regular
696,607,76,0.16,2013-10-01,580,1.11,Major Market,East,21,1,Leaves,Tea,Green Tea,116,199,New York,80,1.2,100,200,33,Regular
697,904,102,0.42,2013-11-01,666,1.43,Major Market,East,31,1,Beans,Coffee,Decaf Irish Cream,132,261,Florida,90,1.3,90,220,54,Decaf
698,772,77,0.16,2013-11-01,557,1.03,Major Market,East,25,1,Beans,Espresso,Decaf Espresso,76,192,Florida,70,1.0,60,170,52,Decaf
699,786,78,0.33,2013-11-01,798,1.19,Major Market,East,25,1,Beans,Coffee,Colombian,93,210,Florida,70,1.0,60,170,56,Regular
700,857,75,1.81,2013-11-01,-3287,3.79,Major Market,East,24,1,Beans,Coffee,Colombian,481,484,Massachusetts,60,3.4,300,400,55,Regular
701,607,249,1.2,2013-11-01,2580,3.74,Major Market,East,87,1,Beans,Coffee,Colombian,350,664,New York,220,3.4,230,560,138,Regular
702,813,94,0.02,2013-11-01,694,1.3,Major Market,East,85,1,Beans,Espresso,Caffe Mocha,22,239,Florida,90,1.2,20,210,115,Regular
703,914,121,-1.1,2013-11-01,3385,-0.6,Major Market,East,109,1,Beans,Espresso,Caffe Mocha,-300,65,New York,110,-0.6,-190,50,142,Regular
704,617,181,0.4,2013-11-01,1283,1.82,Major Market,East,50,1,Beans,Espresso,Regular Espresso,160,387,Massachusetts,170,1.8,120,350,74,Regular
705,917,211,1.75,2013-11-01,933,4.64,Major Market,East,59,1,Beans,Espresso,Regular Espresso,565,719,New York,200,4.6,390,660,83,Regular
706,727,22,0.06,2013-11-01,570,0.3,Major Market,East,7,1,Leaves,Herbal Tea,Chamomile,16,55,Florida,10,0.2,10,30,19,Decaf
707,585,245,1.63,2013-11-01,1704,3.31,Major Market,East,93,1,Leaves,Herbal Tea,Lemon,303,614,New York,180,2.4,140,420,127,Decaf
708,518,225,-1.12,2013-11-01,4742,-0.65,Major Market,East,69,1,Leaves,Herbal Tea,Mint,-232,171,New York,160,-0.5,-120,110,91,Decaf
709,516,81,0.35,2013-11-01,984,1.17,Major Market,East,22,1,Leaves,Tea,Darjeeling,125,211,New York,80,1.2,90,200,33,Regular
710,914,118,0.58,2013-11-01,930,1.72,Major Market,East,33,1,Leaves,Tea,Earl Grey,188,309,New York,120,1.7,130,290,45,Regular
